Company,Job title,Location,Salary,Salary estimate,Employees,Founded,Company type,Company industry,Company sector,Company revenue,Career opportunities,Comp & Benefits,Culture & Values,Senior Management,Work/Life Balance,Description
"Optum
3.7",Software Engineer - AI/ML Open Interviews,United Kingdom,-1,-1,501 to 1000 Employees,-1,Company - Public,Healthcare Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.6,3.4,3.6,3.2,3.7,"Software Engineer – AI/ML, Dublin (Remote)
Optum, the fast-growing part of UnitedHealth Group, is a leading information and technology-enabled health services business. Our teams are dedicated to modernizing the health care system and improving the lives of people and communities.
Serving virtually every dimension of the health system, we work with a diverse set of clients across 150 countries – from those who diagnose and treat patients to those who pay for care, deliver health services, and those who supply the cures. Optum maintains operations across North America, South America, Europe, Asia Pacific and the Middle East. Our innovative partnerships provide technology and tools that enable unprecedented collaboration and efficiency. As a result, we can tap into valuable health care data to uncover insights and develop strategies for better care at lower costs.
About the role:
OptumLabs is a diverse and curious team with the highest level of expertise in engineering, cloud systems, product development, artificial intelligence (AI), machine learning (ML), scientific research, and clinical practices. We partner with global thought leaders across a range of disciplines to build disruptive solutions and innovative products that change the way healthcare is accessed and delivered. For decades, UHG has been a global leader in the healthcare industry, meaning that we have access to the most robust healthcare datasets on the planet. Today, UHG is well positioned to be the leader in applying AI and ML capabilities to solve the most complex problems in health care.
OptumLabs’ engineering team works to develop a Data, Analytics, and Machine Learning platform that unifies available data, expands UHG’s data portfolio, and provides a common infrastructure that allows AI/ML practitioners to expedite the development of AI-enabled products. We strive to ensure that data is of high quality and meets all security and compliance requirements. We develop platform capabilities that are reusable and scalable across the enterprise. These capabilities accelerate our enterprise strategy, while providing computing services that allow UHG to develop and deploy AI and ML products that impact millions of lives each day.
Join us! There's never been a better time to do your life's best work℠
Primary Responsibilities:
Build and manage secure, scalable, and distributed AI/ML training and hosting platform, evaluation frameworks and visualization tools.
Decompose complex problems into simple, straight-forward solutions
Design, implement, test, deploy and maintain innovative software solutions to transform service performance, durability, cost, and security.
Use software engineering best practices to ensure a high standard of quality for all the team’s deliverables. Write high quality distributed system software.
Perform code review
You will be rewarded and recognized for your performance in an environment that will challenge you and give you clear direction on what it takes to succeed in your role, as well as providing development for other roles you may be interested in.
Required Qualifications:
Strong experience with a core software engineering language. e.g. Python, Java or Scala
Excellent experience with SQL
Bachelor's Degree in Computer Science or similar experience
Careers with Optum. Here's the idea. We built an entire organization around one giant objective; make the health system work better for everyone. So when it comes to how we use the world's large accumulation of health-related information, or guide health and lifestyle choices or manage pharmacy benefits for millions, our first goal is to leap beyond the status quo and uncover new ways to serve. Optum, part of the UnitedHealth Group family of businesses, brings together some of the greatest minds and most advanced ideas on where health care has to go in order to reach its fullest potential. For you, that means working on high performance teams against sophisticated challenges that matter. Optum, incredible ideas in one incredible company and a singular opportunity to do your life's best work.
All telecommuters will be required to adhere to the UnitedHealth Group’s Telecommuter Policy
Diversity creates a healthier atmosphere: UnitedHealth Group is an Equal Employment Opportunity/Affirmative Action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.
How to attend
Upon arrival at the venue, please follow signage to the event registration desk.

What to prepare
N/A
Preferred dress code
Business casual (trousers/skirt, button down shirt/blouse, optional tie)
About Optum
At Optum, we leverage leading edge technology and innovation to create a healthcare system that serves everyone more fairly, efficiently and consistently. We work to build a healthier world, one idea at a time.
As a Fortune 5 business, we’re one of the world’s leading healthcare companies. There are no limits here on the resources you’ll have or the challenges you’ll encounter. With our hands at work across all aspects of health, we use the most advanced development tools, AI, data science and innovative approaches to make the healthcare system work better for everyone.

We are proud to be a long-standing contributor to the Irish economy and community. We have been supporting global healthcare systems from Ireland for more than 20 years, building a dynamic and diverse team of over 1,700 talented individuals. From our offices in Dublin and Letterkenny, we discover new ways to make a difference in people’s health around the world.

If you're looking for a career where you can make a positive impact every day, this is truly the opportunity to do your life's best work.℠

Come to our Open Evening on January 25th to learn more about opportunities in Dublin across our Technology, Analytics and Optum Rx (Pharmacy Services, Contracting, Network Pricing, Industry Relations) teams.
Please register for the event at: https://optumin.co/signup
Perks and benefits
Snacks and refreshments
What is a hiring event?
Think of it like a job fair, but for one company and more personal. Hiring events are a great way for employers to fill multiple roles quickly. Hiring is a human process, and they would like to meet you to see if you’re a fit!
Show Less
Report"
"Cortex IT Recruitment
3.5",Python Engineer - Big Data,"London, England",-1,"£75,000 /yr (est.)",1 to 50 Employees,2010,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,2.7,3.3,3.2,2.5,"Exciting new start-up that works with financial institutions and government organisations to detect and prevent fraud, financial crime and non-compliance utilising bleeding edge innovations within big data and machine learning surrounded by passionate technologists.
This role will see you join the RandD team, where you will work closely with other key areas of the business. As the demand from clients grow they are looking to further build the Python Development team.
You will work on leading technologies across the Python stack including:
Python
PySpark
Scala - which you will have the option to learn if you haven't used already
Libraries and frameworks include:
PySpark, pandas, Scipy, MLFlow, NetworkX
Apache Spark, Hadoop, Pandas, Kubernetes, Docker, Jupyter
Essential skills include:
Proven track record of Python based big data technology
Exposure to libraries such as Apache Spark
Willingness to learn new technologies
Proven problem solver
Ability to work with other business areas such as the data science or pre-sales
Benefits:
Competitive salary
Company bonus
Private healthcare
Life insurance
Income protection
Cycle scheme
Tech scheme
Pension (company 6%, personal 3%)
25 days leave
Birthday off
Excellent social events (when safe to do so again!)
Job Owner: c.rogers (29047)
Show Less
Report"
Metrica Recruitment,Research Data Scientist,"London, England",-1,"£52,500 /yr (est.)",1 to 50 Employees,2014,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,-1,-1,-1,-1,-1,"The Company
Recently named one of Britain's fastest growing tech firms, this company is at the forefront of data and technology in the fashion retail space.
Using fashion-specific AI, expert knowledge and proprietary data, they are looking to deliver a prediction platform that can offer clients the ability to predict customer behaviours and fashion trends to optimise and personalise shopping journeys.
The Role
With data science being at the core of the company's offering, this role would be responsible for designing and improving the company's recommendation algorithms and models. Your work will directly impact the end consumer in personalising the shoppers experience both in-store and online.
You will be involved in the data-mining, machine learning and graph analysis techniques for a variety of modelling problems involving customers, their relationships and their fashion preferences, as well as building scalable statistical models that learn from large volumes of data and produce real-world value.
An important aspect is designing new algorithms that can be rolled out in their offering. They don't just apply existing algorithms; you are heavily involved in creating new ones.
Essential Skills
Masters or PhD in relevant studies e.g. maths, statistics, computer science, machine learning, etc.
At least one years' experience in developing machine learning or statistical models
Strong SQL skills and at least one of Python, R, Java, C, Ruby
Job Owner: d.prosser
Show Less
Report"
"Corriculo
4.5","Machine Learning, Deep learning, Researcher, 3D, 4381A","London, England",-1,"£72,500 /yr (est.)",1 to 50 Employees,2013,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD),3.9,3.6,4.6,4.6,4.7,"Salary: £70k - 75k per year + Benefits
Reference: COR4381AM3
Machine Learning Researcher, Deep learning, Tensorflow, PyTorch, 3D rendering
An exciting opportunity has become available for a Machine Learning Researcher to join an innovative start-up, based-in London. The successful Machine Learning Researcher will ideally be located in the office, and will work within a small technical team, in-order to provide their talents and expertise in the development of production ready code pertaining to 3D Machine learning and object recognition.

About the company
Joining this organisation as the successful Machine Learning Researcher is an excellent opportunity to join a truly innovative start-up organisation with great growth potential. With proof of concept already complete and funding secured, you will have the opportunity to enter the business and a crucial point of growth, and really have your say! You will be joining a team of bright & technical individuals, with a real passion for what they do and a highly collaborative approach towards reaching their goals.

Benefits include
23 days holiday + Bank holidays
Flexible working
Excellent training and progression
Share options

What's required
Solid commercial Python skills
Proven research experience within Machine Learning or Deep learning with experience of Tensorflow or PyTorch
A strong understanding of mathematics & statistics
Experience with Git or similar version control tools

So what’s next?
If you are a Machine Learning Researcher and think this role is a good fit for you, please apply now for immediate consideration!

Machine Learning, Deep learning, Researcher, Tensorflow, PyTorch, 3D rendering
Corriculo Ltd acts as an employment agency and an employment business. #INDLOW
Show Less
Report"
"Barclays
4.0",Senior Data Scientist,"London, England",-1,"£44,888 /yr (est.)",1001 to 5000 Employees,1996,Company - Private,HR Consulting,Human Resources & Staffing,$500 million to $1 billion (USD),3.8,3.6,4.2,3.9,4.1,"Senior Data Scientist
Flexible UK Location
This is an exciting opportunity to work as a Senior Data Scientist at the intersection of machine learning and financial services in the Data Science and Advanced Analytics team. We have a track record of breaking new analytical ground in Barclays using newer data sources, advanced techniques, and cutting-edge technologies. We’re now hiring for our next innovative leader to push the bank’s analytical boundaries to better serve our customers. The constantly evolving nature of our projects and partners means you will analyse a variety of data, particularly those that are unstructured, large and granular.
Barclays is one of the world's largest and most respected financial institutions, with 329 years of success, quality and innovation behind us. We offer careers that provide endless opportunity – helping millions of individuals and businesses thrive, and creating financial and digital solutions that the world now takes for granted.
You can apply from anywhere in the UK for this role. We will confirm your place of work at the point of offer, ensuring that this is considered in line with our future ways of working and overall location strategy. The hiring manager for the role will discuss the appropriate defined time in office for the role with you as part of the application process
Working Flexibly
We’re committed to providing a supportive and inclusive culture and environment for you to work in. This environment recognises and supports ways to balance your personal needs, alongside the professional needs of our business. Providing the opportunity for all our employees, globally to work flexibly empowers each of us to work in a way that suits our lives as well as enabling us to better service our customers’ and clients’ needs. Whether you have family commitments or you’re a carer, or whether you need study time or wish to pursue personal interests, our approach to working flexibly is designed to help you balance your life. If you would like some flexibility, then please discuss this with the hiring manager, and your request will be reviewed subject to business needs.
Hybrid Working
We are currently in the early stages of implementing a hybrid working environment, which means that many colleagues spend part of their working hours at home and part in the office, depending on the nature of the role they are in. We’re flexible on how this works and it may continue to change and evolve. Depending on your team, typically this means that colleagues spend a minimum of between 20% to 60% of their time in the office, which could be over a week, a month or a quarter. However, some colleagues may choose to spend more time in the office over a typical period than their role type requires. We also have a flexible working process where, subject to business needs, all colleagues globally are able to request work patterns to reflect their personal circumstances
Please discuss the detail of the working pattern options for the role with the hiring manager.
What will you be doing?
Designing and developing modelling approaches appropriate to data sources, technology stacks, and end-users’ needs
Spurring engagement with business areas, coordinating multifunctional project teams to deliver data science solutions that create transformative commercial value at pace and in control
Ensuring project teams you lead deliver machine learning models into production, working collaboratively with colleagues across the organisation to remove impediments to progress
Adhering to professional software development standards to ensure robust, repeatable analytical applications in line with legal requirements, internal policies, and risk management frameworks
Reviewing the code of colleagues to ensure it is efficiently written and appropriately documented
Promoting and presenting your work to senior stakeholders across Barclays UK
Keeping tabs on the latest developments in data science, devising ways to foster these within the bank
What we’re looking for:
Proficiency in Python developing statistical and machine learning models
Experience delivering complex data science projects in a business context
Energy and enthusiasm to inspire followership and to work effectively in a low ego environment
Clear passion for making financial services more customer-centric by using data science ethically
Skills that will help you in the role:
Prior people management experience, with tried and true approaches for mentoring junior staff
Understanding of the financial sector, to recognise and drive forward opportunities where data science can transform the bank
Skilled at influencing and communicating to various stakeholders up to executive level
Specialism in one or more of the following: reinforcement learning, deep learning, natural language processing, agent-based modelling, image recognition
Where will you be working?
We will confirm your place of work at the point of offer, ensuring that this is considered in line with our future ways of working and overall location strategy.
Job Types: Full-time, Permanent
Benefits:
Company pension
Sick pay
Work from home
Schedule:
8 hour shift
No weekends
Reference ID: 00277103
Show Less
Report"
"Cord
3.8",Machine Learning Engineer,"London, England",-1,"£90,000 /yr (est.)",1 to 50 Employees,2016,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.2,3.9,3.8,3.5,"Encord is a London-based startup building a comprehensive training data solution for computer vision AI applications. We are backed by Y Combinator, the Harvard Management Company, top industry executives, and other leading Bay Area investors.
Started by ex-computer scientists, physicists, and quants, we felt firsthand how the lack of tools to prepare quality training data was impeding the progress of building practical AI.AI feels to us like what the early days of computing or the internet must have felt like, where the potential of the technology is clear, but the tools and processes surrounding it are terrible.
We have devised a unique methodology for automating the tasks related to preparing quality training data, in effect turning the training data problem into a data science problem.
About the role:
We are looking for an experienced Machine Learning Engineer to help us conduct research on the state of the art of computer vision and solve multifaceted algorithmic problems. You will: • Experiment with and adapt latest ML technologies to fit into existing tech stack • Solve idiosyncratic statistical, geometric, and engineering problems • Work closely with a full stack tech team to assist implementation of research solutions into the product The role will be exposed to a broad tech stack (e.g. ReactJS, Python, REST& GraphQL, OpenCV, PyTorch, GCP, AWS& CUDA, Kubernetes) and the cutting edge of computer vision and deep learning.

Qualifications The right candidate will have a proven track record of relevant publications and previous experience managing applied research teams. Requirements for the role include: • Passion for solving ML problems • Strong experience in Python and machine learning libraries such as OpenCV, PyTorch, TensorFlow, Fast.ai, and Keras • Strong experience in mathematical programming, algorithmic problem solving, and applied machine learning

Macbook
Flexi-working
Equity
Pension
Team dinners
Private health insurance
Office in Soho (London)
Intro call
Technical interview I
Technical interview II
Fit interview
Offer
Machine Learning, Python, OpenCV, PyTorch, TensorflowMachine Learning, Python, OpenCV, PyTorch, Tensorflow, Keras, REST, GraphQL, GCP, AWS
Show Less
Report"
"Science Museum Group
3.7",Machine Learning and Digital Specialist (Congruence Engine),"London, England",-1,"£34,643 /yr (est.)",1001 to 5000 Employees,1909,Non-profit Organisation,Culture & Entertainment,"Arts, Entertainment & Recreation",$25 to $50 million (USD),3.0,3.3,3.7,3.1,3.9,"Machine Learning and Digital Specialist (Congruence Engine)
Are you able to work collaboratively and independently to initiate and complete specific projects within set deadlines? Do you want to bring your advanced digital skills to work at the heart of the Congruence Engine project?
About us
The Science Museum Group is a year into its major research project, ""The Congruence Engine: Digital Tools for New Collections-Based Industrial Histories"". Its aim is to show how digital humanities, machine learning and other computational tools can be used to link collections for the purpose of doing new historical work and to enhance access to collections. You can find out more here and here.
We are looking Machine Learning and Digital Specialists to join the project team. The opportunities are based at the Science Museum in London but with hybrid working available too. We are also able to offer flexible employment and negotiable hours and contract length to suit your availability. This might start with part-time employment in the beginning and move towards fuller-time employment in the medium term of the project (which concludes in November 2024).
There are various opportunities to cover the following specialisms:
Database Design and Geospatial Analysis
Linked Open Data and Ontologies
Natural Language Processing for Data Preparation
NLP/Date Science for Linking Academic Publications to GLAM Records
About the role
As Machine Learning and Digital Specialists (Congruence Engine) you will bring advanced digital skills to work at the heart of the project, enabling, testing and critically reflecting upon the use of novel methods and techniques (including a range of machine learning technologies) and the design of related digital pipelines.
You will develop a range of archival, analogue and digital sources into machine readable data that may be linked for interoperability across datasets. These processes will include the creation of formalised data models and schema (aligned with recognised standards, where relevant) and the design and development of prototype tools for storing, managing and exploring the data, both in process and as output, for a range of users/audiences.
About you
Joining us you will have demonstrable skills in one or more areas of Machine Learning/Natural Language Processing, Linked Data/Ontology Design and Implementation, Database Development and Geospatial Analysis.
You will be able to work both collaboratively with academic and technical colleagues and independently to initiate and complete specific projects within set deadlines. You will have a willingness and ability to collaborate with others on research, in addition to the capacity to enthuse and motivate others in the project team.
Applying
View the Vacancy Information Pack listed under 'Attachments' on the vacancy listing on our website for more details about the role and the application process, or click 'Apply Online' to submit an application.
Don't feel you meet all of the criteria? At SMG, we are committed to building a workforce that is open for all, and welcome you to apply, even if your experience doesn't fit perfectly. With your transferable skills, you could be the right candidate for this, or other opportunities that we have.
What we offer
Joining us as an employee, you will have the opportunity to develop your career in a world-class museum group. We know work/life balance and wellbeing is crucial to our colleagues, so we currently offer up to 25 days annual leave in addition to bank holidays; BUPA medical and dental care; employee assistance programme; enhanced contributory pension; enhanced occupational sick, maternity, paternity and adoption leave and career breaks.
'Open for All' is one of the Science Museum Group's five core values and sets out our important aspiration to be a place for everyone. As a national museum group, we have an ability to reach a wide and diverse population of audiences, colleagues and partners through our geography and scale.
We are working hard to understand our organisation better and to foster a culture that recognises and values different backgrounds, mindsets, skills, experience, knowledge and expertise. By having greater diversity, we believe that we will be a stronger and better organisation and ultimately will be able to inspire more futures. We therefore welcome applications from those who bring difference.
Show Less
Report"
Metrica Recruitment,Data Scientist - R& Python,"London, England",-1,"£37,500 /yr (est.)",1 to 50 Employees,2014,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,-1,-1,-1,-1,-1,"The Company
A well-established location strategy and analytics consultancy, delivering geographically focused analysis and insights to clients across the UK and further afield. This organisation collaborates with leading companies across a number of different industries; including but not limited to, retail, leisure, central government & automotive.
The Role
As a data scientist, you will be responsible for utilising the most cutting edge data techniques to deliver bespoke solutions to both internal stakeholders and clients alike. You should expect to be exploring the newest methodologies within the machine learning and natural language processing space. With complete autonomy to generate the best results, this is undoubtedly a fantastic opportunity for an ambitious individual looking to accelerate their learning.
Personal development is very much on this organisation's agenda, with a combination of structured internal training programmes and the prospect of gaining external qualifications, you will have a real platform to build a successful career over the next few years.
The successful candidate is likely to have:
A stellar academic background, preferably from a numerate discipline
Technical knowledge of a programming language, either R or Python
Demonstrable machine learning or statistical modelling experience
Strong logical reasoning and problem-solving skills
Job Owner: t.stillwell
Show Less
Report"
Cambrian Robotics Limited,AI/ML engineer,"London, England",-1,"£70,000 /yr (est.)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Cambrian is a London based company developing advanced AI vision for collaborative and industrial robots. We are looking for a passionate AI/ML engineer to join our growing team. https://www.caint.io/
Job description:
Research, design and deploy new machine learning models.
Plan and manage benchmarking tests for new machine learning models
Manage production level AI-model codebase for Cambrian Vision System
Communicate results of the research and tests to Cambrian team
Requirements:
Must have +1 year of professional ML experience from industry or PHd work.
Passion for AI / Robotics technology
Minimum Masters level University degree from Computer science / Data Science / Robotics / Machine learning / Applied Maths or similar discipline.
Knowledge of Python and Tensorflow or Pytorch
Deep knowledge of convolutional models and latest state of the art techniques.
Benefits:
Partially remote work
Competitive salary
Share incentive plan
If you find this interesting or have any questions - please send few sentences about yourself and a CV to us
Job Type: Permanent
Salary: £60,000.00-£80,000.00 per year
Benefits:
Profit sharing
Work from home
Schedule:
Monday to Friday
Education:
Master's (required)
Work Location: Hybrid remote in London EC1R 0NE
Expected start date: 01/03/2023
Show Less
Report"
"Hays Recruitment
3.7",Statistician,"London, England",-1,£90.00 /hr (est.),5001 to 10000 Employees,1968,Company - Private,HR Consulting,Human Resources & Staffing,$2 to $5 billion (USD),3.8,3.3,3.7,3.5,3.4,"GLOBAL CRO, UP TO £90 PER HOUR, REMOTE

Your new company
You will be joining one of the world's leading global pharmaceutical companies, who have won multiple awards and are a data focused CRO. You'll be taken into an environment where talented people can show case there work and make a significant difference towards scientific history and people's lives. Working within this Global Pharma you will be able to test and extensively increase your knowledge as you would be working with the industries best. This renown pharma specialises in providing statistics, programming, data science to the pharmaceutical, biotechnology and medical device industries. Due to the demand and the continuous success, the Team is looking for a Principle Statistician to assist the department.

Your new role
You will be responsible for a hands-on technical statistics role alongside holding a combined project leadership and line management if desired. You will be working across a range of phases and therapeutics areas, you will be responsible for overlooking lead assigned studies, ensuring they are delivered to optimal quality, time, and budget.
Lead a team of statisticians and programmers to analyse clinical trial data using a variety of statistical methods
Overlook and teach internal and external statisticians with statistical and data analysis methods
Be a expert across multiple studies to help clarify details on analysis methods.
Ensuring the highest quality standards and principals are conducted and done to the highest standard
Ensuring positive and engaging client relationships

What you'll need to succeed
Degree in a related discipline
Previous experience working in clinical trials
Experience in oncology, vaccines or rare disease studies
Ability to communicate and work well with people from different departments

What you'll get in return
Flexible working options available.
Competitive and flexible rates between £60-90 per hour
Opportunity to join an award-winning specialist biometric CRO
12 months contract which can be increased to 18 months

What you need to do now
If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.
If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career.
Show Less
Report"
Metrica Recruitment,Data Scientist - Consultancy,"London, England",-1,"£45,000 /yr (est.)",1 to 50 Employees,2014,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,-1,-1,-1,-1,-1,"The Company
One of the largest providers of consulting and technology services, providing a collaborative, friendly and entrepreneurial environment. A truly global consultancy with offices based in central London and a broad client base of blue-chip companies, the company operates across a variety of sectors and industries.
Working within their data science and analytics team, you will provide expertise and structured thinking, allowing you to develop innovative analytical solutions to complex business problems.
The Role
This role will involve providing your expertise and logical thinking in a way that helps to develop exciting new analytical solutions for intricate business obstacles.
As a consultant you will work across multiple sectors including retail, financial services, and healthcare. Your role will focus on the delivery of a variety of projects; from developing a LinkedIn bot using Python to automate searches for new talent to developing a product-product collaborative filtering recommendation engine using Python, Django and Azure. Your role bridges the gap between complex analytics and management strategy of businesses, a core responsibility is explaining technical outcomes to non-technical stakeholders.
What to expect:
A strong basic salary with excellent benefits
Collaboration with high-end and blue-chip clients, within a variety of sectors
You will be based in their central London location, with national and global travel opportunities
Working within a well-established data science team, almost 200 consultants
The opportunity to work with cutting-edge software and programs
The Candidate
A numerical degree with a minimum 2:1 grade or equivalent from a reputable university
Over 18 months years of experience in operational research, customer analytics, BI analytics, data science
Excellent experience with Excel and SQL. Highly advantageous to have used Python or R as well as cloud computing platforms and big data tools
A commercially insightful and results-driven nature
An excellent level of consulting communication skills
Job Owner: d.prosser
Show Less
Report"
"Samsung Electronics
3.5",Data Scientist Intern,United Kingdom,-1,-1,1001 to 5000 Employees,1938,Subsidiary or Business Segment,Computer Hardware Development,Information Technology,$10+ billion (USD),3.3,3.9,3.1,3.0,2.8,"Position Summary
At Samsung Research UK, the Emerging Solutions team’s role is to develop new technologies and services in new business areas for Samsung. The team currently has a focus on Health and Energy.

We are now looking for a Data Scientist Intern to work in our highly experienced data science team. It is a great opportunity to use data science to solve real world problems and help develop new technology and services which could be commercialised globally.

Through this position the candidate will have an opportunity to contribute to the development of future Samsung products and build a strong network within Samsung, while continuing to enhance their network within other communities (e.g. startup and academia).

We are ideally looking for someone who is available for a 9-12 month placement, however if you are available for a minimum of 6 months we still encourage you to apply. We would like the internship to start as soon as possible - ideally no later than April 2023.

The role is based at our Research & Development Institute in Staines-upon-Thames, Surrey, UK. We operate a Hybrid Working Policy of 3 days working from the office weekly and 2 days working from home if required.
Role and Responsibilities
The role involves, but is not limited to, the following:
Designing, implementing and evaluating efficient algorithms for meeting the objectives of the project.
Leveraging his / her knowledge Data Analytic, AI, Machine Learning, Deep Learning, Time-Frequency Analysis.
Providing basic technical support to schools to help them set up equipment for Samsung’s Energy in Schools project.
Strong team spirit and willingness of extending and adapting technical knowledge.
To collaborate with Schools on Samsung’s Energy project.
Skills and Qualifications
MS in Engineering fields and / or Computer Science, PhD (Biomedical Engineering preferred) / Under PhD.
Programming skills in Python or other modern programming languages including Java
Understanding of Deep Learning & Medical Statistics & Time-Frequency Analysis algorithms.
Strong python skills for data analytics, familiar with common python packages including numpy, pandas, sk-learn and Keras and/or TensorFlow frameworks.
Ability to read research papers, and quickly turn the ideas from paper to prototype solutions.
Good communication skills, ability to learn quickly on-the-job.
Fluent English speaker
Contract Type: 9 Month Internship to start in spring 2023
Job Location: Staines-upon-Thames, Surrey, UK
Hybrid Working: Typical working week will be 3 days working from the office and 2 days working from home.
Samsung has a strict policy on trade secrets. In applying to Samsung and progressing through the recruitment process, you must not disclose any trade secrets of a current or previous employer
Show Less
Report"
Metrica Recruitment,Data Science Manager,"London, England",-1,"£97,500 /yr (est.)",1 to 50 Employees,2014,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,-1,-1,-1,-1,-1,"The Company
A cutting-edge AI-powered platform, aiming to provide world-class logistics services to clients within the retail, manufacturing and ecommerce space. Recently voted as one of the hottest AI startups in Europe, this opportunity provides an excellent platform for an experienced data scientist to join a high growth business in the next phase of their development.
The Role
As a data science manager, you'll be responsible for leading a team of 4 that aims to optimise the logistics process for clients by using advanced machine learning techniques. Their platform is designed to predict the most efficient route for shipments based on time, money or carbon footprint.
Whilst leadership experience is pivotal to this position, it's equally important that candidates have the appetite to remain hands-on. You'll be utilising several different techniques, from creating deep learning models to developing optimisation algorithms.
The Successful Candidate is Likely to Have:
An impressive academic record, preferably with an MSc or PhD in a quantitative field
Advanced knowledge of Python, SQL and AWS
Experience leading teams of data scientists or data engineers
Demonstrable experience deploying machine learning models
The ability to shape data strategy and deliver high profile projects
Job Owner: t.stillwell
Show Less
Report"
Metrica Recruitment,Lead Data Scientist,"London, England",-1,"£80,000 /yr (est.)",1 to 50 Employees,2014,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,-1,-1,-1,-1,-1,"The Company

This global technology giant have made significant investment to support their analytics and data science team in the consultancy arm of the business. Completely sector agnostic, this team aims to solve complex business problems using cutting edge data science techniques.

The Role

In this high profile role, you will take a senior technical position within a highly motivated and growing team in which no two assignments will be the same. At this seniority level, you will take responsibility for providing methodological and technical subject matter expertise around advanced, large-scale data analysis.

You will provide thought leadership around emerging technologies and will be the go-to person for AI and data science queries where you will be expected to lead their presence in a particular industry.

Essential Skills

Experience building and leading teams
Proven data science experience attained either in-house or consulting
Hands-on, demonstrable experience in data science tools and frameworks such as Python and R
Strong communication skills and business acumen
2:1 STEM degree from reputable university and A or A* in Mathematics A-level, or equivalent qualifications

Job Owner: d.prosser
Show Less
Report"
Metrica Recruitment,FinTech Lead Data Scientist,"London, England",-1,"£70,000 /yr (est.)",1 to 50 Employees,2014,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,-1,-1,-1,-1,-1,"The Company
A London based, agile FinTech business who issue Mastercards and do business to business payments. Working within financial crime operations, you will work on their fraud machine learning models to transaction monitoring rules and work with their machine learning vendor.
While many FinTech firms are losing money, this is a profit-making business; if you need new technology, there is minimal justification required.
The Role
The financial crime operations team to identify patterns of suspicious behaviour and your role will be to build rules and machine learning models that will combat financial crime.
This role is very varied, so the expectation would be for it to be roughly split amongst:
Working with the fraud and AML analysts to understand what trends they are seeing with fraud and money laundering
Working with both internal and external technology providers to bring together a set of reports
Data science, rule building and ad-hoc analysis of large-scale fraud events, working with their machine learning and transaction monitoring system provider to improve rules, functionality, and metrics
This is an opportunity for someone comfortable and capable of working in a standalone capacity, to come in and lead and shape the data science strategy within the department, working closely with IT and fraud teams. As the first data role of its kind, this is a great opportunity for someone to really shape this role!
The Candidate
Will have at least 3 years of financial services based, data science experience
Must be comfortable liaising with c-level stakeholders
Job Owner: d.prosser
Show Less
Report"
